sim_seed,total_trades,mean_cum_return_pct,daily_equity_sharpe,trade_level_sharpe
714,242,22.544802035060936,0.3657309650892411,0.4863072983638232
715,246,37.27470284098629,0.5491142765415686,0.7396618651260165
716,238,65.88945387608096,0.40146101197530876,0.5312889718296692
717,249,35.78678840122112,0.3607422931519183,0.4878406530687315
718,255,44.715832942658054,0.6093349456218461,0.7620207881072124
719,233,59.088075763407986,0.6557262940550963,0.9085157412200365
720,241,47.96605555913212,0.6019927373197752,0.8547618293265374
721,247,28.333584364527574,0.4629762375686831,0.6361380204733161
722,245,30.1207370106904,0.35029269381390027,0.4232267858585866
723,239,45.20505308212783,0.5339220027739362,0.7356439290707527
724,253,75.91384954408673,0.8343142391758581,1.0962754499488288
725,250,27.305409863521696,0.3209885817792921,0.5334101883921611
