strategy,fold,trade_id,holding_period,exit_reason,net_return_pct,net_pnl,is_win
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,131,1,PROFIT_TARGET,2.897000000000006,2674.6357049386843,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,132,1,PROFIT_TARGET,2.8969999999999994,2752.119901310752,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,133,1,PROFIT_TARGET,2.896999999999996,2831.848814851721,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,134,1,PROFIT_TARGET,2.897000000000007,2913.887475017986,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,135,1,PROFIT_TARGET,2.8970000000000025,2998.302795169253,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,136,10,TIME_LIMIT_10D,-7.860556546342878,-8371.109128717968,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,137,1,PROFIT_TARGET,2.897000000000001,2842.652595686345,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,138,2,PROFIT_TARGET,2.8970000000000047,2925.004241383382,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,139,10,TIME_LIMIT_10D,-15.116434392646399,-15704.715792448163,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,140,2,PROFIT_TARGET,2.897000000000003,2554.775997749033,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,141,1,PROFIT_TARGET,2.8970000000000105,2628.78785840383,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,142,10,TIME_LIMIT_10D,-1.490876072898952,-1392.0386791714857,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,143,2,PROFIT_TARGET,2.896999999999995,2664.616482126177,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,144,1,PROFIT_TARGET,2.897000000000004,2741.81042161338,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,145,10,TIME_LIMIT_10D,-4.7247447129196,-4601.188103977868,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,146,7,PROFIT_TARGET,2.8969999999999976,2687.9442501552753,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,147,10,TIME_LIMIT_10D,-8.45038651334734,-8067.7242949501515,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,148,10,PROFIT_TARGET,2.897000000000003,2532.0920222575724,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,149,1,PROFIT_TARGET,2.8970000000000122,2605.446728142382,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,150,8,PROFIT_TARGET,2.896999999999998,2680.9265198566545,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,151,1,PROFIT_TARGET,2.8969999999999962,2758.5929611369,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,152,5,PROFIT_TARGET,2.896999999999998,2838.5093992210377,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,153,1,PROFIT_TARGET,2.897000000000002,2920.741016516475,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,154,10,TIME_LIMIT_10D,-3.448464649921997,-3577.4456600393105,0
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,155,1,PROFIT_TARGET,2.8970000000000105,2901.716282993627,1
Candidate 2: Profit Target (+3.0%) + 10D Time Stop,1,156,1,TIME_LIMIT_10D,-0.6643170380255397,-684.6751342577714,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,1,10,TIME_LIMIT_10D,3.506061576548527,3506.061576548527,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,2,10,TIME_LIMIT_10D,8.867857142857142,9178.769674806072,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,3,10,TIME_LIMIT_10D,2.2419103171362926,2526.29285767174,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,4,5,STOP_LOSS,-3.5333925769548435,-4070.8613070945685,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,5,1,STOP_LOSS,-3.459610012330589,-3845.019659626161,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,6,10,TIME_LIMIT_10D,0.3318348060019431,356.0429619305829,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,7,10,TIME_LIMIT_10D,-2.5292980445718154,-2722.821874390856,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,8,10,TIME_LIMIT_10D,4.975977861181225,5221.2171501545645,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,9,10,TIME_LIMIT_10D,5.912324931238558,6512.40707390957,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,10,10,TIME_LIMIT_10D,5.163259954803467,6023.566895578107,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,11,8,STOP_LOSS,-3.6662771624313972,-4497.996163657556,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,12,10,TIME_LIMIT_10D,9.159595241780512,10825.511207157053,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,13,10,TIME_LIMIT_10D,2.4823928318366724,3202.6136939607427,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,14,4,STOP_LOSS,-4.4581908950972196,-5894.4320480457045,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,15,2,STOP_LOSS,-5.081873503175893,-6419.491318118505,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,16,10,TIME_LIMIT_10D,-0.8237924397443662,-987.7424637306349,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,17,6,STOP_LOSS,-8.972532325295946,-10669.607699954722,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,18,10,TIME_LIMIT_10D,4.620310875238614,5001.232893118418,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,19,10,TIME_LIMIT_10D,7.517508511578923,8513.258402870866,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,20,10,TIME_LIMIT_10D,4.265225740011112,5193.296287818494,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,21,5,STOP_LOSS,-6.630029434614078,-8416.974734661087,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,22,10,TIME_LIMIT_10D,4.2089927247665475,4989.143138447346,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,23,10,TIME_LIMIT_10D,1.0919744357999253,1348.8555966262704,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,24,6,STOP_LOSS,-2.5374269246944294,-3168.569297774226,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,25,10,TIME_LIMIT_10D,7.459684565809879,9078.790663726933,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,26,6,STOP_LOSS,-4.100794263645658,-5363.164049938701,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,27,10,TIME_LIMIT_10D,11.924622511105197,14955.90680228263,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,28,10,TIME_LIMIT_10D,-3.6489942399364406,-5122.322599850047,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,29,10,TIME_LIMIT_10D,2.5404118710538377,3436.007748883517,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,30,10,TIME_LIMIT_10D,8.49295522282917,11778.877170291107,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,31,6,STOP_LOSS,-3.929743504908969,-5913.039803942196,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,32,1,STOP_LOSS,-4.083796772370532,-5903.365453027468,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,33,10,TIME_LIMIT_10D,6.63132530120482,9194.494554748473,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,34,10,TIME_LIMIT_10D,6.720098193114418,9935.459400828358,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,35,10,TIME_LIMIT_10D,-2.518086052519276,-3973.096539176461,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,36,10,STOP_LOSS,-5.0174842914793265,-7717.357503381932,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,37,6,STOP_LOSS,-4.0815873577705295,-5962.870285800588,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,38,2,STOP_LOSS,-4.234620098975572,-5933.933887614452,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,39,10,TIME_LIMIT_10D,1.5867667150863212,2129.3637998928493,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,40,10,TIME_LIMIT_10D,2.764746028779442,3769.0262791157056,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,41,10,TIME_LIMIT_10D,3.6568282454790157,5122.9797437011775,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,42,10,TIME_LIMIT_10D,1.946052006356463,2825.988784703404,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,43,4,STOP_LOSS,-4.5284997663959725,-6704.104161106819,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,44,10,TIME_LIMIT_10D,-2.077624475104979,-2936.4810562398966,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,45,8,STOP_LOSS,-4.703277468360331,-6509.425964117769,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,46,7,STOP_LOSS,-3.824967440933521,-5044.844665185363,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,47,10,TIME_LIMIT_10D,-2.518877944279615,-3195.1372727016446,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,48,10,TIME_LIMIT_10D,-0.6415622289074822,-793.3077642885646,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,49,10,TIME_LIMIT_10D,0.6215946192559716,763.6861564788196,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,50,10,TIME_LIMIT_10D,-0.2714110875445418,-335.526211046324,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,51,3,STOP_LOSS,-5.9112521863213425,-7287.826570205968,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,52,10,TIME_LIMIT_10D,0.6756238253412715,783.7204630487657,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,53,10,TIME_LIMIT_10D,-4.0327349439251865,-4709.558956550525,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,54,5,STOP_LOSS,-4.4193231461650795,-4952.898596604566,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,55,10,TIME_LIMIT_10D,5.843155681927555,6259.234706822835,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,56,7,STOP_LOSS,-4.82670372359864,-5472.518022543607,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,57,4,STOP_LOSS,-6.713005319348262,-7243.836869812341,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,58,10,TIME_LIMIT_10D,-4.9567807437809375,-4989.677553543022,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,59,3,STOP_LOSS,-5.701111085638559,-5454.480753911228,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,60,10,TIME_LIMIT_10D,5.0249736460322945,4533.506831096603,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,61,10,TIME_LIMIT_10D,4.448891613955322,4215.459223415428,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,62,10,TIME_LIMIT_10D,6.562873136209267,6495.175828711435,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,63,2,STOP_LOSS,-5.329163445448529,-5620.330628337192,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,64,3,STOP_LOSS,-5.774164603876759,-5765.117979545798,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,65,6,STOP_LOSS,-6.124299409131801,-5761.631127652034,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,66,3,STOP_LOSS,-6.263138440772586,-5531.3894664484005,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,67,3,STOP_LOSS,-6.30896854222814,-5222.891421777266,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,68,1,STOP_LOSS,-8.050564429497106,-6244.20259935018,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,69,10,TIME_LIMIT_10D,19.224609535167232,13710.624952853566,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,70,10,TIME_LIMIT_10D,-8.426305075833332,-7164.779196797533,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,71,10,TIME_LIMIT_10D,-1.9999799140690266,-1557.263140175921,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,72,5,STOP_LOSS,-5.623781682027032,-4291.3208588113075,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,73,1,STOP_LOSS,-6.007727506050968,-4326.486290594486,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,74,10,TIME_LIMIT_10D,3.8398806616721215,2599.1717794720744,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,75,10,TIME_LIMIT_10D,20.07845761387298,14112.754416109134,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,76,4,STOP_LOSS,-7.305669034104406,-6166.042737521519,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,77,4,STOP_LOSS,-8.19825617207739,-6413.885397840942,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,78,10,TIME_LIMIT_10D,2.5456419742993326,1828.3021306572389,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,79,10,TIME_LIMIT_10D,11.423741870212167,8413.490944114796,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,80,7,STOP_LOSS,-7.101200213620188,-5827.433775793527,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,81,10,TIME_LIMIT_10D,-6.181863570764393,-4712.75766809477,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,82,10,TIME_LIMIT_10D,-0.8215111080143436,-587.5650225923596,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,83,4,STOP_LOSS,-7.029534216150528,-4986.393303768573,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,84,3,STOP_LOSS,-9.401625526201954,-6200.231956778902,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,85,10,TIME_LIMIT_10D,15.10933804390742,9027.569315360395,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,86,10,TIME_LIMIT_10D,-1.3681773925551735,-940.9755960397796,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,87,10,TIME_LIMIT_10D,-4.435876219257031,-3009.0709479303205,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,88,10,TIME_LIMIT_10D,2.194669370233638,1422.7119959970491,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,89,1,STOP_LOSS,-5.771025357077752,-3823.218476958034,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,90,3,STOP_LOSS,-6.798528552238306,-4244.001463769944,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,91,7,STOP_LOSS,-8.036955253344523,-4676.004479299675,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,92,6,STOP_LOSS,-13.461337480325305,-7202.52744933985,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,93,6,STOP_LOSS,-17.54862591172684,-8125.498316454369,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,94,10,TIME_LIMIT_10D,11.929380449129178,4554.310911782338,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,95,10,TIME_LIMIT_10D,-5.178496774319,-2212.8531607701834,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,96,10,TIME_LIMIT_10D,13.716074035082727,5557.577694250436,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,97,5,STOP_LOSS,-9.926870094496726,-4573.934260597347,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,98,10,TIME_LIMIT_10D,-1.0340328514476795,-429.1480766285601,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,99,10,TIME_LIMIT_10D,12.92178606946769,5307.393077737568,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,100,2,STOP_LOSS,-9.173059804760953,-4254.520990316756,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,101,10,TIME_LIMIT_10D,-2.4237201182553116,-1021.0184672008655,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,102,10,TIME_LIMIT_10D,1.8215474108259946,748.7483277719551,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,103,4,STOP_LOSS,-6.165180321819868,-2580.363335830108,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,104,6,STOP_LOSS,-5.960378775358847,-2340.8466412299435,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,105,10,TIME_LIMIT_10D,15.292480529142782,5647.911852523862,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,106,10,TIME_LIMIT_10D,12.277160169781915,5227.678595497328,1
Candidate 3: ATR Protective Stop (1.5x ATR14),1,107,10,TIME_LIMIT_10D,-6.279557288151322,-3002.1431956945216,0
Candidate 3: ATR Protective Stop (1.5x ATR14),1,108,4,TIME_LIMIT_10D,10.120911052123763,4534.780975034707,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,1,10,TIME_LIMIT_10D,3.506061576548527,3506.061576548527,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,2,3,TRAILING_STOP,4.782039190798393,4949.700429442468,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,3,10,TRAILING_STOP,-0.8880709576862887,-963.1641243125664,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,4,10,TIME_LIMIT_10D,1.9221877337065676,2066.2095311241487,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,5,3,TRAILING_STOP,-3.5123910575969743,-3848.1337543771688,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,6,10,TIME_LIMIT_10D,0.33183480600194304,350.78480885778305,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,7,4,TRAILING_STOP,-2.581820179151739,-2738.3161370109583,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,8,1,TRAILING_STOP,-0.09693543038210578,-100.15673270216512,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,9,5,TRAILING_STOP,-2.9683770128729603,-3064.047376479437,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,10,10,TIME_LIMIT_10D,4.975977861181226,4983.886591875652,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,11,1,TRAILING_STOP,-0.6946344067248218,-730.3582373532671,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,12,6,TRAILING_STOP,-2.797312812104089,-2920.7433049535225,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,13,1,TRAILING_STOP,-1.1274162873173312,-1144.2342184324493,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,14,10,TIME_LIMIT_10D,7.110722268830294,7135.431250248751,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,15,8,TRAILING_STOP,-0.02248839878648494,-24.171187744980543,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,16,2,TRAILING_STOP,-3.7513291992578828,-4031.131432698169,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,17,8,TRAILING_STOP,6.617259483221585,6844.073839334471,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,18,3,TRAILING_STOP,-4.205577432810789,-4637.561373401344,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,19,10,TRAILING_STOP,-2.3409755343028005,-2472.869142637457,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,20,3,TRAILING_STOP,-1.9189142959129708,-1979.576185275338,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,21,2,TRAILING_STOP,-5.081873503175893,-5141.925230937217,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,22,1,TRAILING_STOP,-4.043541092137478,-3883.4071437759408,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,23,6,TRAILING_STOP,-5.130908405901016,-4728.458034189707,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,24,6,TRAILING_STOP,-8.37781247441341,-7324.545044094319,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,25,4,TRAILING_STOP,-7.811888349862807,-6257.584217054934,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,26,10,TIME_LIMIT_10D,8.29114547824359,6122.659818108677,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,27,10,TIME_LIMIT_10D,10.988372868435835,8787.228712511216,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,28,4,TRAILING_STOP,-5.4536549578677125,-4840.427107341071,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,29,9,TRAILING_STOP,1.330661715615025,1116.6277935822388,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,30,10,TIME_LIMIT_10D,4.2089927247665475,3578.984564035304,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,31,10,TIME_LIMIT_10D,1.0919744357999248,967.6077084732451,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,32,3,TRAILING_STOP,-0.8014303454379936,-717.9088543398956,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,33,10,TIME_LIMIT_10D,7.459684565809879,6628.715822245581,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,34,6,TRAILING_STOP,-2.265719646652075,-2163.5187794214808,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,35,10,TIME_LIMIT_10D,11.924622511105198,11128.7415839367,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,36,10,TIME_LIMIT_10D,-3.6489942399364406,-3811.537827622035,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,37,10,TIME_LIMIT_10D,2.5404118710538377,2556.745159169661,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,38,1,TRAILING_STOP,-1.5414490930717533,-1590.7705891146163,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,39,8,TRAILING_STOP,-1.0255577013839965,-1042.0580341457246,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,40,1,TRAILING_STOP,-4.083796772370532,-4106.945983468321,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,41,6,TRAILING_STOP,-0.05892496814827138,-56.83897073459915,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,42,10,TIME_LIMIT_10D,11.781794019933557,11358.011155835498,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,43,4,TRAILING_STOP,-3.5811305765463244,-3859.0650328287506,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,44,10,TIME_LIMIT_10D,-2.5180860525192754,-2616.3421804566556,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,45,7,TRAILING_STOP,-2.1503361922243007,-2177.9825078918384,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,46,3,TRAILING_STOP,-1.297528334556131,-1285.9503802414354,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,47,6,TRAILING_STOP,-2.396428335607467,-2344.2279249877,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,48,2,TRAILING_STOP,-4.2346200989755705,-4043.109968005052,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,49,3,TRAILING_STOP,-0.7859760008467149,-718.6524666699665,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,50,10,TIME_LIMIT_10D,9.007751387928462,8171.4493072181085,1
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,51,6,TRAILING_STOP,-3.4912855199424477,-3452.4345005365785,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,52,10,TRAILING_STOP,-2.177587467001669,-2078.1754963337835,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,53,1,TRAILING_STOP,-0.2764660395879816,-258.09926754008455,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,54,4,TRAILING_STOP,-3.689061766597028,-3434.460833197524,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,55,7,TRAILING_STOP,-2.9888212461071615,-2679.8975808552464,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,56,5,TRAILING_STOP,-2.902999336588757,-2525.148789104324,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,57,10,TIME_LIMIT_10D,-0.502130716195496,-424.0944997456552,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,58,9,TRAILING_STOP,-3.659697744679703,-3075.4229448160577,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,59,8,TRAILING_STOP,-2.088055219302282,-1690.4783606718033,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,60,10,TIME_LIMIT_10D,-2.5188779442796156,-1996.6890527420142,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,61,4,TRAILING_STOP,-1.4424404114877232,-1114.6068653869654,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,62,3,TRAILING_STOP,-1.4028609180506726,-1068.386496833594,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,63,3,TRAILING_STOP,-3.0905499793928657,-2320.6725150409916,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,64,9,TRAILING_STOP,-0.17178881994498219,-125.00837586074323,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,65,4,TRAILING_STOP,-5.263331787200119,-3823.474984376769,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,66,6,TRAILING_STOP,-0.18405799461126338,-126.66898725107689,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,67,4,TRAILING_STOP,-5.861879774935338,-4026.7292470195684,0
Candidate 4: Trailing ATR Exit (1.5x ATR14),1,68,10,TIME_LIMIT_10D,0.6756238253412716,436.9039793335389,1
